job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,97,0.16311656391280727,0.0,0.16311656391280727,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,98,0.17743356831515644,0.0,0.17743356831515644,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,99,0.17907396043710608,0.0,0.17907396043710608,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,100,0.17171265620806853,0.0,0.17171265620806853,mean_reciprocal_rank_filtered_with_test,
2c7b403b,wordcraft_data,complex,0,valid,entity_ranking,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.28045173951761654
2c7b403b,wordcraft_data,complex,0,valid,entity_ranking,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.34886773780842334
2c7b403b,wordcraft_data,complex,0,valid,entity_ranking,valid,15,,,,mean_reciprocal_rank_filtered_with_test,0.3673368507822525
2c7b403b,wordcraft_data,complex,0,valid,entity_ranking,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.38079110856133713
2c7b403b,wordcraft_data,complex,0,valid,entity_ranking,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.38545471139194826
2c7b403b,wordcraft_data,complex,0,valid,entity_ranking,valid,30,,,,mean_reciprocal_rank_filtered_with_test,0.391184079942793
2c7b403b,wordcraft_data,complex,0,valid,entity_ranking,valid,35,,,,mean_reciprocal_rank_filtered_with_test,0.39108417338035983
2c7b403b,wordcraft_data,complex,0,valid,entity_ranking,valid,40,,,,mean_reciprocal_rank_filtered_with_test,0.40451955672917556
2c7b403b,wordcraft_data,complex,0,valid,entity_ranking,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.4066503049982624
2c7b403b,wordcraft_data,complex,0,valid,entity_ranking,valid,50,,,,mean_reciprocal_rank_filtered_with_test,0.40553230174695254
2c7b403b,wordcraft_data,complex,0,valid,entity_ranking,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.4092668283689318
2c7b403b,wordcraft_data,complex,0,valid,entity_ranking,valid,60,,,,mean_reciprocal_rank_filtered_with_test,0.4092732503742515
2c7b403b,wordcraft_data,complex,0,valid,entity_ranking,valid,65,,,,mean_reciprocal_rank_filtered_with_test,0.4049205404759677
2c7b403b,wordcraft_data,complex,0,valid,entity_ranking,valid,70,,,,mean_reciprocal_rank_filtered_with_test,0.4081602855254892
2c7b403b,wordcraft_data,complex,0,valid,entity_ranking,valid,75,,,,mean_reciprocal_rank_filtered_with_test,0.415354576143472
2c7b403b,wordcraft_data,complex,0,valid,entity_ranking,valid,80,,,,mean_reciprocal_rank_filtered_with_test,0.40931269610611365
2c7b403b,wordcraft_data,complex,0,valid,entity_ranking,valid,85,,,,mean_reciprocal_rank_filtered_with_test,0.4123353199432608
2c7b403b,wordcraft_data,complex,0,valid,entity_ranking,valid,90,,,,mean_reciprocal_rank_filtered_with_test,0.40808987841838645
2c7b403b,wordcraft_data,complex,0,valid,entity_ranking,valid,95,,,,mean_reciprocal_rank_filtered_with_test,0.40755531173980164
2c7b403b,wordcraft_data,complex,0,valid,entity_ranking,valid,100,,,,mean_reciprocal_rank_filtered_with_test,0.40949663695766947
